,id,app_size_bytes,app_price,app_rating_count,app_rating,app_content_rating,app_genre,app_total_supported_langs
2600,720111744,17347584,0,0,0,4+,Health & Fitness,1
2601,720208070,451338240,1.99,1889,4.5,12+,Games,1
2602,720656825,1943845888,6.99,199,4,12+,Games,1
2603,720725216,51849216,0.99,3282,4.5,4+,Games,26
2604,720825227,54808576,0.99,12099,5,17+,Games,16
2605,721512660,73945088,0,62,4.5,12+,Book,2
2606,721623681,189901824,4.99,0,0,4+,Games,1
2607,721639879,936401920,0,3403,4,4+,Games,1
2608,721911537,80564224,0.99,155,4.5,9+,Games,1
2609,722217471,103477248,0,37304,4.5,9+,Games,11
2610,723134859,108079104,0,12617,5,4+,Shopping,5
2611,723322796,124125184,0,5,5,4+,Health & Fitness,2
2612,723795263,247385088,2.99,77370,4.5,4+,Games,26
2613,724295527,102120448,0,968,5,4+,Photo & Video,5
2615,724786142,109260800,3.99,6,3.5,4+,Education,21
2616,724816878,85154816,0,11341,4.5,4+,Games,19
2617,725097967,92380160,0,6677,4.5,4+,Shopping,2
2618,725208930,98292736,0,66,4,4+,Shopping,4
2619,725222008,37777408,0.99,12,2.5,4+,Entertainment,5
2620,725222149,1079500800,4.99,3124,4,12+,Games,10
2621,725440538,55493632,0,334,4.5,4+,Entertainment,1
2622,726115780,56548352,0,0,0,4+,Games,2
2623,726147252,15258624,0.99,1420,4.5,4+,Games,1
2624,726895069,35204096,0,514,3.5,4+,Photo & Video,14
2625,727109676,29911040,0,43,3.5,17+,Sports,1
2626,727296976,148408320,0,52831,4.5,4+,Games,16
2627,727420266,865561600,0,19340,4,9+,Games,1
2628,727466621,106971136,2.99,681,4.5,12+,Games,2
2631,728293409,673243136,3.99,24909,4.5,4+,Games,1
2633,729686081,792521728,5.99,394,4.5,4+,Book,1
2635,730091131,28033024,2.99,257,3.5,4+,Education,1
2636,730148796,86936576,1.99,54,3.5,9+,Entertainment,1
2638,730712409,45063168,4.99,5150,4.5,4+,Photo & Video,13
2640,730873197,132188160,2.99,895,4,4+,Entertainment,18
2641,730878935,38051840,0,6917,4.5,4+,Games,1
2642,730919094,133456896,2.99,427,4,12+,Games,2
2643,731041554,189380608,2.99,690,4.5,4+,Education,1
2644,731592936,468258816,0,17213,4,4+,Games,15
2645,731629156,136228864,0,14198,3,12+,Entertainment,2
2646,731645633,1098042368,4.99,8673,4.5,9+,Games,10
2647,732908963,14128128,0,1654,2,17+,Entertainment,1
2648,733144873,88574976,0,6,2.5,17+,Social Networking,2
2650,733989611,16902144,1.99,21,2.5,4+,Education,1
2651,734256893,113558528,0,20,5,17+,Entertainment,4
2654,735127946,80192512,0,0,0,4+,Education,2
2655,735128536,320721920,1.99,3542,4.5,4+,Games,10
2656,735434007,117460992,3.99,72,3,4+,Education,1
2657,735752897,344064000,0.99,507,4.5,17+,Games,15
2658,735945527,122609664,0,4327,4,4+,Games,1
2660,736179781,111777792,0,72187,4.5,12+,Entertainment,18
2663,736579117,16873472,2.99,61,4,4+,Games,10
2664,736683061,26759168,0.99,29540,4.5,12+,Games,1
2665,736741821,7851008,2.99,52,4,9+,Productivity,1
2666,737006024,1265238016,4.99,1784,4,9+,Games,1
2667,737310995,72879104,0,225,4.5,4+,Food & Drink,4
2668,738201550,109808640,0,787,2,12+,Entertainment,1
2669,738717933,133218304,0,3615,4,4+,Games,6
2670,738897668,136221696,0,10618,4.5,4+,Photo & Video,19
2671,739234325,315658240,0.99,3699,4.5,4+,Games,11
2672,739787904,14309376,0,0,0,4+,Entertainment,1
2674,739836039,2455552,4.99,196,3.5,4+,Education,1
2675,740602894,168226816,1.99,439,4.5,9+,Games,1
2676,741224931,173861888,2.99,536,4.5,4+,Education,19
2677,741224942,312545280,2.99,691,4.5,4+,Education,18
2678,741292507,64273408,0,768,4.5,4+,Shopping,3
2679,741293420,36186112,4.99,149,4,17+,Business,12
2680,741597322,3905536,1.99,2,5,4+,Productivity,2
2684,742625884,118883328,2.99,20144,4.5,4+,Games,1
2686,743974925,123600896,9.99,15248,4.5,4+,Productivity,9
2688,744189889,33825792,2.99,9,4,4+,Weather,18
2689,744769918,1219313664,14.99,2170,4.5,12+,Games,5
2690,744851208,189939712,4.99,160,4.5,4+,Games,4
2691,744882019,14244864,6.99,311,4.5,4+,Education,1
2693,745729888,389066752,4.99,169,3.5,4+,Education,1
2694,746894884,64877568,0,1195,3,12+,Entertainment,39
2696,747779910,109877248,0,6,4,17+,Photo & Video,29
2697,748048441,180259840,0,2892,4.5,4+,Games,1
2698,748057890,179275776,2.99,1689,4,4+,Entertainment,18
2699,749046891,80015360,0,16925,4.5,4+,Entertainment,13
2700,749057895,81352704,1.99,6424,4.5,4+,Lifestyle,13
2701,749078962,57539584,4.99,28497,4.5,4+,Weather,20
2703,749083919,101524480,0,35702,4.5,4+,Weather,16
2704,749094885,152071168,0,4162,4.5,4+,Utilities,12
2705,749094938,147377152,2.99,2167,4,4+,Utilities,12
2706,749109884,59085824,1.99,425,4,4+,Music,12
2707,749113886,68042752,2.99,6645,4.5,4+,Utilities,14
2708,749118884,89096192,0,47803,4.5,4+,Utilities,14
2709,749124884,120000512,0,4959,4,4+,Utilities,12
2710,749125114,74212352,3.99,1635,4,4+,Utilities,12
2711,749132901,63457280,14.99,6288,4.5,4+,Productivity,12
2712,749133301,82765824,3.99,28032,4.5,4+,Weather,12
2713,749133753,108172288,0,45696,4.5,4+,Weather,12
2714,749969909,4603904,4.99,50,3,4+,Music,1
2717,753237901,43293696,0,0,0,4+,Food & Drink,1
2718,754105884,6580224,1.99,128,4,4+,Photo & Video,12
2719,755018884,475598848,0.99,6,5,4+,Education,1
2720,756869261,4246528,1.99,51,2,4+,Utilities,1
2721,757228497,1294111744,1.99,187,4.5,12+,Games,11
2722,757843896,52457472,4.99,121,5,4+,Education,2
2723,758453889,160192512,1.99,834,4.5,4+,Games,1
2724,760018895,3002368,1.99,42,4.5,4+,Utilities,30
2725,760295036,35201024,2.99,481,4.5,12+,Games,16
2727,760645916,155365376,0,11785,4.5,4+,Games,30
2728,761363261,205014016,0,11933,4.5,4+,Games,1
2729,761980429,1406185472,14.99,0,0,17+,Games,2
2730,762124422,815697920,0.99,0,0,12+,Games,1
2731,762630884,108665856,1.99,423,3.5,4+,Games,31
2732,763225933,106452992,0,93,4,4+,Productivity,13
2734,763692274,2060416000,6.99,32533,4,17+,Games,7
2736,764925064,55678976,3.99,1827,4.5,4+,Photo & Video,8
2738,765224318,116260864,2.99,258,4.5,4+,Health & Fitness,17
2739,765256153,47905792,4.99,276,4,17+,Games,16
2741,766354752,307089408,3.99,22,3.5,9+,Games,4
2742,766396167,742855680,4.99,69,3.5,4+,Games,2
2743,766695512,77705216,0,439,4.5,12+,Sports,8
2744,766894692,81021952,0,15900,3.5,12+,Entertainment,1
2745,767268733,71529472,0,9496,3,12+,Entertainment,1
2746,767319014,581533696,0,84680,4.5,4+,Games,11
2747,767473889,131917824,0,63291,4.5,12+,Games,12
2748,767546279,908151808,4.99,155,4.5,9+,Games,1
2749,768160271,72461312,0.99,197,4.5,17+,Travel,2
2750,768237041,962560,0.99,195,4.5,17+,Lifestyle,1
2751,768469908,131635200,0,4293,4.5,4+,Photo & Video,16
2752,768591497,96199680,0,4350,4.5,4+,Entertainment,1
2753,768592885,42125312,0,201,4.5,17+,Book,2
2754,768592901,185019392,0,10358,4,12+,Games,1
2755,768620766,186089472,4.99,0,0,4+,Games,1
2757,769175514,64851968,0.99,10,1.5,12+,Lifestyle,1
2759,769737983,174499840,0,60271,4.5,4+,Games,1
2760,770177884,32567296,0,1551,4.5,4+,Games,1
2763,770903376,80462848,1.99,32,4.5,4+,Games,1
2764,771269254,248688640,0.99,139,3.5,9+,Games,1
2766,771433054,618496,0.99,21,2.5,4+,Photo & Video,1
2768,771989093,766447616,4.99,400,4,4+,Games,1
2769,772561884,2683904,0.99,244,3.5,4+,News,1
2770,773126820,61550592,0.99,1,5,9+,Games,1
2775,774620933,80793600,0,66,4,4+,Photo & Video,5
2776,774875399,60870656,0.99,59,4,4+,Games,3
2777,775201158,40896512,0,493,4.5,4+,Travel,1
2778,775402833,395563008,0,13842,4.5,9+,Games,9
2779,775737172,28087296,3.99,541,4,4+,Productivity,3
2780,775873865,108818432,0,0,0,12+,Games,28
2781,775888026,314895360,3.99,6136,4.5,4+,Games,13
2784,776132132,169657344,0,20980,4.5,9+,Games,5
2785,776865453,714420224,1.99,2394,4.5,9+,Games,6
2786,777111034,174596096,0,6077,5,4+,Education,8
2788,777310222,64333824,4.99,4756,4.5,4+,Productivity,1
2789,777512000,32152576,1.99,245,4,4+,Productivity,8
2791,777630969,80793600,3.99,0,0,4+,Photo & Video,5
2794,778378115,221608960,0,4162,4.5,4+,Games,1
2795,778437357,29140992,0,92,4.5,4+,Travel,18
2796,778658393,195221504,7.99,7004,4.5,4+,Productivity,11
2797,778679533,563912704,0.99,178,3,4+,Games,1
2798,779157948,93796352,2.99,18494,4.5,4+,Games,1
2799,779561331,1452716032,6.99,8843,4,12+,Games,16
2800,780214292,11927552,0.99,2,1,4+,Games,1
2801,780458840,22478848,0.99,217,4,4+,Photo & Video,30
2802,780467456,69170176,1.99,64,4,9+,Photo & Video,11
2803,783214985,187962368,0,407,4.5,4+,Health & Fitness,30
2804,783636913,149073920,3.99,1016,4,12+,Games,1
2805,783753727,839073792,4.99,4459,3,4+,Games,1
2806,783960953,606646272,1.99,503,4.5,12+,Games,1
2807,784279176,37053440,0,0,0,17+,Education,1
2809,784797900,242486272,0,4861,5,4+,Health & Fitness,31
2811,785267899,22713344,0,0,0,4+,Education,1
2812,785537179,96088064,0,19355,4.5,12+,Games,1
2813,785638228,90218496,0,54282,4.5,4+,Photo & Video,16
2814,785725887,49271808,0,1849,4,4+,Lifestyle,8
2815,785904635,92385280,1.99,987,4.5,4+,Games,1
2817,787130974,43587584,0,0,0,17+,Lifestyle,3
2818,787141016,162003968,3.99,849,4.5,4+,Games,1
2819,787786130,64179200,0,12,4.5,17+,Finance,1
2820,789356890,541367296,3.99,1218,4,4+,Games,1
2821,789605324,23057408,0,0,0,4+,Education,1
2822,789870026,56655872,0,1193,4.5,17+,Social Networking,14
2823,790203750,793368576,0,13097,4.5,17+,Games,1
2824,791077159,918957056,39.99,1297,4.5,4+,Music,5
2825,791134629,1676402688,1.99,2917,4.5,12+,Games,1
2826,791211390,482223104,0,149138,4.5,4+,Games,10
2827,791341471,1256266752,3.99,13245,3.5,9+,Games,6
2829,791532221,136075264,0,40,4,4+,Games,3
2830,792595594,72567808,0,58640,5,4+,Games,1
2831,792694774,23069696,1.99,0,0,4+,Weather,1
2832,793096595,79377408,0,1534,4,4+,Utilities,26
2833,793157344,66388992,2.99,22,4.5,17+,Social Networking,3
2836,793772904,26721280,0,0,0,17+,News,1
2837,794156760,91238400,0,14,4.5,4+,Games,1
2839,794278407,909312,0,1,5,4+,Productivity,2
2840,794507331,237275136,0,22877,4.5,4+,Games,8
2841,794524208,116933632,0,24999,4.5,4+,Games,1
2842,794729836,52536320,0.99,14,3.5,4+,Productivity,2
2843,794730213,209878016,3.99,834,4.5,4+,Education,15
2844,794859457,59750400,0,8899,4.5,12+,Games,3
2845,794884903,1122046976,2.99,746,4,4+,Games,1
2847,794960248,259990528,3.99,703,4,4+,Games,14
2848,795739546,7758848,2.99,7,3.5,4+,Music,1
2849,796149420,449393664,4.99,39,4,4+,Games,1
2850,796333129,157179904,2.99,3821,4.5,4+,Education,1
2851,796339836,85696512,0,5,1.5,17+,Lifestyle,2
2852,796851829,81796096,1.99,0,0,4+,Education,2
2853,796870199,100601856,0,13,1.5,12+,Finance,2
2854,796959534,77518848,4.99,813,3.5,9+,Productivity,1
2855,797157312,771670016,0,529,4.5,4+,Education,8
2857,797339772,83139584,1.99,0,0,4+,Education,2
2858,797511732,2441216,0,0,0,4+,Utilities,2
2859,797535508,32726016,0,4903,4.5,9+,Education,1
2860,797639732,195613696,0,21407,3.5,4+,Games,14
2861,797809194,270014464,2.99,449,4,9+,Games,1
2862,797818385,54003712,2.99,745,4,4+,Social Networking,1
2864,799406905,110953472,0,33921,4.5,4+,Photo & Video,18
2865,799471892,164665344,3.99,1895,4.5,4+,Games,7
2866,799631716,7122944,0.99,26,4.5,17+,Navigation,1
2867,802869990,39294976,0.99,8,5,17+,Book,2
2868,802889610,22793216,1.99,0,0,4+,Utilities,2
2870,803346990,147554304,0.99,142,4,4+,Games,1
2871,803781859,134531072,0,101,4.5,4+,Education,1
2872,804069802,27975680,7.99,147,5,12+,Games,1
2873,804177739,146830336,0,2005,4,4+,Photo & Video,12
2874,804379658,183009280,0,160668,4.5,4+,Games,6
2875,804637783,60432384,19.99,4344,4.5,4+,Reference,12
2876,804641004,78640128,0,12062,4.5,4+,Productivity,12
2877,804888540,34798592,0.99,18,4,17+,Productivity,10
2879,805532295,32138240,0,0,0,4+,Lifestyle,2
2880,805548819,5218304,1.99,84,3,4+,Entertainment,1
2881,805839157,25448448,0,1576,4.5,9+,Games,1
2882,805845189,196248576,0,30704,5,4+,Games,1
2883,805869467,168828928,0,771,4.5,4+,Education,1
2886,806077016,600535040,0,97122,4.5,12+,Games,17
2887,806223188,254793728,0,20322,4.5,4+,Education,14
2890,807411101,83722240,0,520,3.5,4+,Games,12
2891,807416704,94363648,3.99,25,5,12+,Games,6
2892,808108897,330686464,2.99,365,4,4+,Education,18
2894,808296431,117937152,4.99,1721,4.5,9+,Games,1
2897,808794344,11540480,0,470,1.5,4+,Sports,2
2899,809657936,1169608704,2.99,0,0,4+,Games,1
2900,810405576,40855552,0.99,99,4.5,4+,Education,1
2902,811397653,98627584,2.99,444,4,4+,Games,1
2903,813330182,240103424,6.99,572,4.5,9+,Games,1
2905,813952961,522395648,3.99,62,3.5,4+,Food & Drink,1
2906,814323051,104359936,1.99,262,4.5,4+,Games,13
2907,814466047,955272192,3.99,200,4,9+,Games,10
2908,814656403,154361856,0,9699,4,12+,Games,8
2910,814977594,514434048,4.99,4820,4,12+,Games,1
2911,815181808,167555072,0,81311,4.5,4+,Games,1
2912,815218412,8671232,2.99,1718,4.5,9+,Education,1
2913,815876493,72339456,0,8,4.5,4+,Games,1
2914,816177666,102495232,2.99,1376,4,4+,Utilities,15
2915,816202468,33681408,0,228,4.5,4+,Games,12
2916,816283225,123222016,0,5492,4.5,4+,Games,1
2917,816821851,2162688,0.99,43,4.5,4+,Utilities,3
2920,818779127,4448256,0,491,1.5,4+,Education,2
2921,819169133,41732096,0,117,4,4+,Games,1
2922,819197891,40141824,6.99,615,4.5,17+,Photo & Video,12
2923,819627009,5693440,2.99,428,1.5,12+,Medical,1
2924,820004378,25631744,0,0,0,12+,Navigation,1
2925,820802943,11301888,0,285,4,12+,Utilities,2
2927,821374885,55710720,1.99,112,4,4+,Education,1
2928,821399915,134600704,0.99,15,4.5,9+,Games,2
2929,821560738,6157312,1.99,324,4,4+,Utilities,7
2931,822701037,27910144,1.99,428,4,12+,Games,2
2932,822797943,24753152,3.99,1252,4.5,4+,Productivity,9
2933,823413326,30547968,0,80,4.5,4+,Weather,1
2934,823443083,106739712,0,1851,4.5,4+,Travel,2
2935,823518885,154244096,0,3933,3,4+,Games,1
2936,823804745,15790080,3.99,6981,4,9+,Games,1
2937,823869162,338566144,4.99,2767,4.5,4+,Games,1
2940,824281761,87442432,2.99,409,4.5,4+,Education,1
2941,824305459,53638144,0.99,885,4.5,4+,Games,1
2942,824421012,61438976,3.99,1373,4.5,4+,Photo & Video,12
2944,824940089,2314240,0.99,107,3,4+,Social Networking,1
2945,825089659,12853248,2.99,3,1,17+,Utilities,10
2948,826395534,11292672,1.99,44,1,4+,Lifestyle,1
2950,826523703,67262464,0,43216,4.5,4+,Games,9
2951,826921329,27779072,0,5300,4,4+,Entertainment,1
2952,828005193,117025792,0,17925,3.5,4+,Games,6
2953,828392046,95277056,4.99,75,3.5,4+,Education,1
2955,828578246,123356160,0,59158,4.5,4+,Games,10
2959,829581836,1046276096,4.99,0,0,4+,Reference,1
2960,829587759,135982080,0,1533,4,4+,Education,7
2961,829739720,49845248,1.99,2566,4.5,17+,Utilities,5
2963,830201595,109408256,4.99,0,0,4+,Games,1
2964,830302503,64237568,0,119,4.5,4+,Utilities,1
2966,830515294,53654528,1.99,87,4,4+,Games,25
2967,830544402,96093184,4.99,6776,4.5,9+,Games,11
2968,830708155,43115520,9.99,900,4.5,4+,Productivity,6
2969,833517462,67874816,0,2535,3.5,4+,Games,14
2970,833756002,98557952,0,14995,4.5,4+,Games,31
2971,833951143,179816448,9.99,3832,4.5,9+,Games,1
2972,833958016,70488064,0,1467,4,12+,Games,1
2973,834246564,78550016,0,416,2.5,4+,Games,11
2974,834248867,34190336,1.99,230,4.5,4+,Photo & Video,21
2975,834315918,443423744,3.99,3515,4.5,12+,Games,9
2978,834715612,1361486848,5.99,669,4,12+,Games,1
2980,834854351,149340160,0,3936,4.5,4+,Utilities,23
2982,834993441,68319232,0,2939,4.5,9+,Games,1
2983,835217317,88672256,0,2815,3.5,17+,Music,19
2984,835599320,173910016,0,105429,4.5,12+,Photo & Video,21
2985,835731296,86334464,1.99,403,4,4+,Music,1
2987,835969177,836734976,0,12854,4.5,4+,Games,33
2988,836071680,117052416,0,20649,4.5,12+,Social Networking,1
2989,836464625,164829184,2.99,102,4.5,12+,Reference,1
2990,836767708,165069824,0,12578,5,4+,Shopping,3
2991,837860959,113240064,4.99,4064,5,4+,Games,1
2992,838455884,6471680,0.99,1036,4,4+,Games,1
2993,838500730,131257344,0,104060,4.5,17+,Games,19
2995,838848566,126879744,0,427,4,4+,Social Networking,23
2996,839210443,180488192,0,10849,4.5,4+,Games,10
2997,839301889,16756736,0,2890,4.5,4+,Games,31
2999,839599050,169664512,0,27556,4.5,4+,Games,31
3000,839897809,99890176,0,1424,4.5,4+,Education,1
3001,840146800,37830656,0,1233,4,4+,Games,2
3002,840190552,47266816,0,2133,4.5,17+,Entertainment,1
3003,840469989,149618688,2.99,409,4.5,9+,Games,1
3004,840811083,56890368,2.99,835,4.5,4+,Games,4
3005,840919914,15536128,0,157882,4.5,4+,Games,7
3006,841098932,629442560,0,13559,3.5,9+,Games,1
3007,841118013,37992448,0,967,2.5,17+,Entertainment,1
3009,841377297,95154176,1.99,5285,4.5,4+,Health & Fitness,2
3010,841386224,156249088,0,0,0,17+,Health & Fitness,1
3012,842503500,85928960,0,113,3.5,4+,Shopping,7
3013,842617644,510278656,0.99,229,4.5,9+,Games,1
3015,842842640,199993344,0,64259,4.5,4+,Productivity,69
3016,842849113,292418560,0,24602,4.5,4+,Productivity,69
3019,844517266,170135552,3.99,193,3,4+,Education,1
3020,844570015,104902656,0,123268,4.5,12+,Photo & Video,7
3024,845918296,103388160,0,16805,4.5,12+,Games,10
3025,846073598,161055744,0,414,4.5,4+,Games,1
3026,847177468,83551232,0,0,0,4+,Travel,1
3028,847334708,147106816,0,1190,4.5,12+,Photo & Video,3
3029,847347016,147728384,0,16,4,12+,Photo & Video,3
3030,847492141,170775552,0,85395,4.5,4+,Games,12
3031,847985808,187205632,0,253448,4.5,9+,Games,11
3032,848160327,22286336,0,172686,4.5,4+,Games,13
3035,848218959,23143424,0,30967,4.5,4+,Games,1
3036,848276233,17702912,1.99,38,2.5,4+,Entertainment,1
3037,848515450,50423808,0.99,465,4.5,4+,Games,1
3038,848651098,40919040,2.99,73,4,9+,Games,1
3040,849095637,228364288,4.99,1226,5,9+,Games,1
3041,849145835,52169728,1.99,1372,4.5,4+,Photo & Video,2
3043,849732663,106429440,99.99,71,4.5,4+,Productivity,14
3044,849796318,49516544,0.99,1025,4.5,4+,Games,1
3045,850417475,241862656,0,133394,4.5,4+,Games,6
3046,850417796,15704064,0,12,1.5,4+,Weather,1
3047,850863885,54139904,3.99,360,3.5,9+,Games,1
3049,852152318,25113600,0,6956,4.5,4+,Games,1
3050,852197796,105723904,0.99,9818,4.5,4+,Games,15
3052,852224786,108698624,0,8227,4.5,4+,Games,1
3053,852250176,21550080,0,6865,4.5,4+,Games,1
3054,852318295,132413440,0,5126,4.5,12+,Music,14
3055,852555131,154832896,0,4302,4.5,4+,Productivity,1
3056,852801667,179526656,0,25806,4.5,9+,Games,16
3057,852801905,62878720,0,37,4.5,17+,Social Networking,2
3059,852912420,38124544,0,137122,4.5,12+,Games,15
3061,853246110,100689920,2.99,31,3.5,4+,Games,1
3062,853706620,660328448,4.99,959,4.5,9+,Games,16
3063,853834250,454746112,0,11528,4,9+,Games,6
3064,853926670,43324416,0,912,4,4+,Travel,1
3066,854145102,3563520,0,17,2.5,4+,Entertainment,1
3067,854245283,133746688,2.99,988,4.5,4+,Games,0
3069,855062660,58945536,0,0,0,17+,Book,3
3070,855274310,43502592,2.99,937,3.5,4+,Photo & Video,9
3071,855627886,147190784,0,230289,4.5,4+,Games,1
3073,857555369,47943680,6.99,2061,4.5,9+,Games,1
3075,857654965,130396160,0.99,1,2,4+,Games,16
3076,858226685,103239680,6.99,313,3.5,4+,Music,12
3077,858352213,126217216,1.99,0,0,4+,Education,2
3079,858919777,42919936,0,0,0,4+,Games,2
3081,859204347,2952593408,0,41729,4.5,12+,Games,18
3083,859644120,137838592,1.99,131,4.5,4+,Games,1
3085,860011430,102500352,0,18316,5,12+,Photo & Video,3
3086,860380109,44426240,0,22,5,17+,Games,2
3087,860454499,109277184,0.99,16,2.5,9+,Games,8
3088,860620713,318714880,2.99,1701,4.5,4+,Games,12
3089,860822992,239976448,0,397730,4.5,12+,Games,1
3091,861891048,35807232,0,235,4.5,17+,Social Networking,5
3092,862303071,121039872,0,13805,4.5,4+,Games,9
3093,862469459,40777728,2.99,0,0,4+,Navigation,2
3094,862550306,88759296,0,2134,3,17+,Social Networking,1
3096,862863329,118107136,0,4126,4.5,12+,Photo & Video,25
3097,862880884,1997754368,14.99,0,0,12+,Games,1
3099,863844475,133124096,0,14188,4.5,9+,Photo & Video,16
3100,863882795,200382464,0,266,2.5,4+,Entertainment,1
3101,863960527,87665664,0,307,4.5,4+,Games,12
3102,863998476,109491200,0,6,3.5,4+,Shopping,1
3103,864130829,28784640,0.99,6,3,4+,Education,1
3104,864880531,1009885184,9.99,5416,4,12+,Games,6
3108,865958296,1062202368,0,5185,4.5,12+,Games,12
3110,866450515,57554944,1.99,1869,5,4+,Productivity,7
3111,866617777,101789696,0,8730,5,4+,Health & Fitness,4
3112,866786833,56014848,11.99,287,4.5,17+,Productivity,11
3113,867427452,207059968,0,7795,4,9+,Games,1
3115,867827909,71068672,0,1645,4,4+,Food & Drink,1
3116,867833019,167641088,0,15336,4.5,4+,Games,9
3117,867887231,86319104,0,7,3,17+,Social Networking,2
3118,867964741,77043712,0,65155,4.5,4+,Games,5
3119,868013618,271392768,0,37584,4.5,4+,Games,1
3120,868077558,105198592,0,37972,4.5,12+,Utilities,22
3121,868123351,45298688,0.99,64,4,4+,Games,1
3122,868692227,436621312,4.99,34819,4.5,9+,Games,1
3123,868759616,154898432,0,1404,4,4+,Games,12
3124,868773703,120459264,0.99,12,5,9+,Games,1
3125,868897264,17800192,0,504,3.5,4+,Games,1
3126,869011374,68837376,0.99,262,4.5,4+,Games,1
3128,869231055,364130304,0,106434,4.5,4+,Games,10
3129,869329921,185914368,0.99,468,4,4+,Games,1
3130,869757898,5863424,0,0,0,17+,News,1
3131,869869881,367181824,4.99,127,4.5,9+,Games,10
3133,870099476,1376256,0,72,4,4+,Utilities,10
3134,870322730,2610579456,9.99,1644,4.5,12+,Games,1
3137,871095743,77289472,0,38,3.5,17+,Entertainment,2
3138,871169596,54254592,0,4280,4,12+,Photo & Video,3
3139,871197819,263354368,2.99,352,4.5,4+,Games,10
3140,871230822,80607232,2.99,343,4.5,4+,Education,1
3141,871235562,310942720,0.99,330,4,12+,Games,7
3142,871458763,6758400,0.99,474,4,4+,Games,1
3143,871694174,453559296,2.99,3174,4.5,4+,Education,1
3144,871809581,72761344,0,35587,4.5,4+,Games,1
